"COMID","Code","Sample_ID","Year","Q05","Q25","Q50","Q75","Q95","Mean","Exceed_15"
23479821,"HE","HE-2024",2024,NA,NA,NA,NA,NA,NA,NA
23479821,"HE","HE-2013",2013,0.108372649536275,1.35243269843879,5.14712291092762,10.7935561591112,15.2047725229682,6.31174514592727,29
23479821,"HE","HE-2001",2001,0,0.922642587792917,4.98981132546709,11.2531999344774,14.8795268610835,6.27606014664029,17
23479821,"HE","HE-2002",2002,0.0628966407525171,1.0656812168499,4.94719762814412,10.7393956972317,14.7503971404337,6.25170586114169,13
23479821,"HE","HE-2003",2003,0.484624607437375,1.51095667238923,4.48737189360414,10.9525961018655,15.8509080140668,6.22864402872231,35
23479821,"HE","HE-2004",2004,0.204753760641462,1.35565109175952,6.0949755175744,10.3527895979535,14.4944835599544,6.3309886649581,12
23479821,"HE","HE-2017",2017,0,1.39790705334887,5.05314909510301,9.09407601146807,14.7447377758888,6.0572303189636,12
23479821,"HE","HE-2006",2006,0.308986282759732,1.28384783454711,4.96901433650107,10.2055884738746,14.643209134592,6.01663269834867,16
23479821,"HE","HE-2007",2007,0,1.34338511595849,5.23283083201509,11.8504854281749,15.8698183540619,6.74125808677713,38
23479821,"HE","HE-2008",2008,0,1.32387359055407,4.44422947349637,9.84109597285246,14.4597587796948,5.69401779595639,8
23479821,"HE","HE-2009",2009,0.0201285932162636,1.52878035749821,4.63710397607079,10.5885098209758,14.1329420274126,5.9754325365672,6
